candidate_id,source_batch_id,min_current_width_atr,untouched_lookback,tp_sl_ratio,tp_atr_multiplier,sl_atr_multiplier,market_data_hash,realised_trade_count,r_eligible_trade_count,win_rate,profit_factor,cumulative_gross_r,cumulative_net_r,return_pct,max_drawdown_pct,long_trades,long_win_rate,long_cumulative_gross_r,long_cumulative_net_r,short_trades,short_win_rate,short_cumulative_gross_r,short_cumulative_net_r,run_id,instance_id
w09-lb080-r2_25,lab_3d_w09_lb_ratio,9,80,2.25,6.75,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,374,374,0.3422459893048128342245989305,1.096509121342645691077433355,42.00000000000000200746899293,42.00000000000000200746899293,0.1313847079863772204840379211,-0.1083072745231142454033110312,234,0.3675213675213675213675213675,45.50000000000000026495471806,45.50000000000000026495471806,140,0.3,-3.499999999999998257485725150,-3.499999999999998257485725150,run_eb23892d87624d4488b548b2bc3e0ba7,ema_pullback:b6d0e08a4b0d08ded44101e2
w09-lb080-r2_5,lab_3d_w09_lb_ratio,9,80,2.5,7.5,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,374,374,0.3235294117647058823529411765,1.128808231882175029205282136,49.50000000000000335023428339,49.50000000000000335023428339,0.1817066573698961374736312401,-0.0984080933641151429495226557,234,0.3418803418803418803418803419,46.00000000000000175324412495,46.00000000000000175324412495,140,0.2928571428571428571428571429,3.500000000000001596990158458,3.500000000000001596990158458,run_390fb716257649ba933c325159b86955,ema_pullback:e0a4a0299c065b7056dcbef1
w09-lb080-r2_75,lab_3d_w09_lb_ratio,9,80,2.75,8.25,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,372,372,0.3198924731182795698924731183,1.215254518639633497057099445,74.25000000000000533143988305,74.25000000000000533143988305,0.3191067767634854064183688435,-0.0838316941510221737614564183,232,0.3362068965517241379310344828,60.50000000000000288409733248,60.50000000000000288409733248,140,0.2928571428571428571428571429,13.75000000000000244734255057,13.75000000000000244734255057,run_e30a6caf1e3240758170eb036ab3c326,ema_pullback:d0f13a5b62df75acd27a8bfc
w09-lb080-r3_0,lab_3d_w09_lb_ratio,9,80,3.0,9.0,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,371,371,0.2991913746630727762803234501,1.206319409851300864537343966,73.00000000000000203976329840,73.00000000000000203976329840,0.3075796527171595145654259166,-0.0721167572007631305328397428,232,0.3146551724137931034482758621,60.00000000000000096118580992,60.00000000000000096118580992,139,0.2733812949640287769784172662,13.00000000000000107857748845,13.00000000000000107857748845,run_040c23f5e4514d76b43841407ec325ef,ema_pullback:b6016a493f514a77b97b676c
w09-lb080-r3_25,lab_3d_w09_lb_ratio,9,80,3.25,9.75,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,371,371,0.2911051212938005390835579515,1.245591452950479123706427697,88.00000000000000169365071039,88.00000000000000169365071039,0.3793901862994821617064028581,-0.0667495816248591584173991131,232,0.3017241379310344827586206897,65.50000000000000150794410085,65.50000000000000150794410085,139,0.2733812949640287769784172662,22.50000000000000018570660957,22.50000000000000018570660957,run_9cc63cb715db4c77a9f49f337a8e0bfc,ema_pullback:6e219cc9c362716ca2e1d111
w09-lb080-r3_5,lab_3d_w09_lb_ratio,9,80,3.5,10.5,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,370,370,0.2783783783783783783783783784,1.285235233134666087146652433,93.50000000000000562158342420,93.50000000000000562158342420,0.4549028504958080980610335802,-0.0774147749599990463501861125,231,0.2943722943722943722943722944,75.00000000000000353979230796,75.00000000000000353979230796,139,0.2517985611510791366906474820,18.50000000000000208179111626,18.50000000000000208179111626,run_e15848f3a4c442b9b31e8c39e9cfef78,ema_pullback:08c7dff8c54d5b4b184c621b
w09-lb080-r3_75,lab_3d_w09_lb_ratio,9,80,3.75,11.25,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,370,370,0.2702702702702702702702702703,1.336932434427613111134086877,104.9999999999999988876055608,104.9999999999999988876055608,0.5704485171270659418269172082,-0.0773795386245931817696796080,231,0.2813852813852813852813852814,77.74999999999999904338996833,77.74999999999999904338996833,139,0.2517985611510791366906474820,27.24999999999999984421559252,27.24999999999999984421559252,run_d2b51e4823634462a390abacd3efc254,ema_pullback:96dd087053fec5d5eac7bc14
w09-lb080-r4_0,lab_3d_w09_lb_ratio,9,80,4.0,12.0,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,368,368,0.2581521739130434782608695652,1.276065845688188677182023081,106.9999999999999986319491137,106.9999999999999986319491137,0.433177721553839836259742935,-0.0909845912229692754057773482,229,0.2620087336244541484716157205,70.99999999999999879671279182,70.99999999999999879671279182,139,0.2517985611510791366906474820,35.99999999999999983523632188,35.99999999999999983523632188,run_bafaacf37fd64e8db39f9ad750ca9660,ema_pullback:4c0925dfdadc358454cd68a1
w09-lb080-r4_25,lab_3d_w09_lb_ratio,9,80,4.25,12.75,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,368,368,0.2554347826086956521739130435,1.343631020788728197841152811,125.5000000000000044476384398,125.5000000000000044476384398,0.5707550675540030417956129392,-0.0909845912229692754057773482,229,0.2620087336244541484716157205,86.00000000000000266309045756,86.00000000000000266309045756,139,0.2446043165467625899280575540,39.50000000000000178454798219,39.50000000000000178454798219,run_bc2f4abda1b74f6f883d1441bfe6a79c,ema_pullback:810e92287a13bb8551031420
w09-lb080-r4_5,lab_3d_w09_lb_ratio,9,80,4.5,13.5,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,367,367,0.2506811989100817438692098093,1.404516804860033561797767039,139.0000000000000026294717567,139.0000000000000026294717567,0.707835573863482405428760871,-0.0909845912229692754057773482,228,0.2587719298245614035087719298,96.5000000000000003849722959,96.5000000000000003849722959,139,0.2374100719424460431654676259,42.50000000000000224449946096,42.50000000000000224449946096,run_10fc2d3c9b8c48a1afbbd08a99735a90,ema_pullback:046cb2f7abd43aedff9e5ee8
w09-lb080-r4_75,lab_3d_w09_lb_ratio,9,80,4.75,14.25,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,367,367,0.2452316076294277929155313351,1.439973151922638182090216316,150.5000000000000011880938077,150.5000000000000011880938077,0.7874215338572777301418305166,-0.0909845912229692754057773482,228,0.2543859649122807017543859649,105.4999999999999990891364186,105.4999999999999990891364186,139,0.2302158273381294964028776978,45.00000000000000209895738935,45.00000000000000209895738935,run_c6310241f2ee4154ba4482748051f6ba,ema_pullback:adfb84f94097266f022833a1
w09-lb080-r5_0,lab_3d_w09_lb_ratio,9,80,5.0,15.0,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,367,367,0.2370572207084468664850136240,1.430773862904682933280058788,155.0000000000000033329885542,155.0000000000000033329885542,0.7652132003452936140196228754,-0.0909845912229692754057773482,228,0.2456140350877192982456140351,108.0000000000000028620608563,108.0000000000000028620608563,139,0.2230215827338129496402877698,47.00000000000000047092769792,47.00000000000000047092769792,run_f5c3f12038484f01b8fb81a8adeb1adf,ema_pullback:b294d7148c289df1551ee59c
w09-lb085-r2_0,lab_3d_w09_lb_ratio,9,85,2.0,6.0,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,370,370,0.3810810810810810810810810811,1.179462795872801971457227364,52.99999999999999896592721690,52.99999999999999896592721690,0.2393157869389003704251101316,-0.0948487364813367792769928025,231,0.4155844155844155844155844156,57.00000000000000001220327438,57.00000000000000001220327438,139,0.3237410071942446043165467626,-4.000000000000001046276057469,-4.000000000000001046276057469,run_3292ed5cf8c14b4094e7c0aab1c6ac4d,ema_pullback:12b54d9d77f12f59c8f93a10
w09-lb085-r2_25,lab_3d_w09_lb_ratio,9,85,2.25,6.75,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,370,370,0.3459459459459459459459459459,1.117610641220962417533029189,46.00000000000000200746899293,46.00000000000000200746899293,0.1589516905980999204777920577,-0.1083072745231142454033110312,231,0.3722943722943722943722943723,48.50000000000000026495471806,48.50000000000000026495471806,139,0.3021582733812949640287769784,-2.499999999999998257485725139,-2.499999999999998257485725139,run_62121d84375b472bb82da426a3b9ccf1,ema_pullback:0a26b1a57c82e4c7c6d25c5e
w09-lb085-r2_5,lab_3d_w09_lb_ratio,9,85,2.5,7.5,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,370,370,0.3270270270270270270270270270,1.150237136274990969260040583,53.50000000000000335023428337,53.50000000000000335023428337,0.2104997696030032544120034294,-0.0984080933641151429495226557,231,0.3463203463203463203463203463,49.00000000000000175324412493,49.00000000000000175324412493,139,0.2949640287769784172661870504,4.500000000000001596990158457,4.500000000000001596990158457,run_7bfd1a00da93429f8ef83cdc276f5d60,ema_pullback:5e4d88e86491a56740b58174
w09-lb085-r2_75,lab_3d_w09_lb_ratio,9,85,2.75,8.25,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,369,369,0.3224932249322493224932249322,1.234390648767904683486560669,77.25000000000000533143988308,77.25000000000000533143988308,0.3462166938014316300737817196,-0.0838316941510221737614564183,230,0.3391304347826086956521739130,62.50000000000000288409733248,62.50000000000000288409733248,139,0.2949640287769784172661870504,14.75000000000000244734255057,14.75000000000000244734255057,run_1a384a98872f4842b244671934ca4737,ema_pullback:2f9e621b34e60a700d5a07f6
w09-lb085-r3_0,lab_3d_w09_lb_ratio,9,85,3.0,9.0,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,368,368,0.3016304347826086956521739130,1.225000962735663128385813764,76.00000000000000203976329840,76.00000000000000203976329840,0.3344526674951167875674606493,-0.0721167572007631305328397428,230,0.3173913043478260869565217391,62.00000000000000096118580994,62.00000000000000096118580994,138,0.2753623188405797101449275362,14.00000000000000107857748844,14.00000000000000107857748844,run_8447841c306e4021ab17a95efee5f729,ema_pullback:ff55bd7c2b6eb33d61de3d36
w09-lb085-r3_25,lab_3d_w09_lb_ratio,9,85,3.25,9.75,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,368,368,0.2934782608695652173913043478,1.264709649247286378415266857,91.00000000000000169365071037,91.00000000000000169365071037,0.407739031269627488016757742,-0.0667495816248591584173991131,230,0.3043478260869565217391304348,67.50000000000000150794410083,67.50000000000000150794410083,138,0.2753623188405797101449275362,23.50000000000000018570660957,23.50000000000000018570660957,run_78e7ce780ef4452191ae5e1da51dc404,ema_pullback:4cacadb88c4d6e81679fc815
w09-lb085-r3_5,lab_3d_w09_lb_ratio,9,85,3.5,10.5,3.0,ad084c92621e84c7183b4b2bfdc8ce546c381e71183729434744148a4a73455e,367,367,0.2806539509536784741144414169,1.304785993449016217393158852,96.50000000000000562158342420,96.50000000000000562158342420,0.4848036108209025399981214463,-0.0774147749599990463501861125,229,0.2969432314410480349344978166,77.00000000000000353979230797,77.00000000000000353979230797,138,0.2536231884057971014492753623,19.50000000000000208179111626,19.50000000000000208179111626,run_1147fd30bd4946619d025a695d848aa3,ema_pullback:ea9119b811938d1e383ddb3d
